title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
5157,Agent-公益特工,ACTION,Joondoll,FRIDAY,7,4560,8.0,134109,7089,COMPLETED,True,"個性內向的要員「韓炳植」表面上故作堅強、裝作若無其事，但其實內心是非常想談戀愛的。他一直忍受著大衆對“公益兵”的異樣眼光，堅守在工作崗位上。



有一天，他打敗怪獸的功勞得到了認可，被重新分配到了工作輕鬆的學校，卻也因此捲入了某個事件中..."
5156,我家妹妹是狗狗,SLICE_OF_LIFE,Mojo,SUNDAY,96,14818,9.93,1096788,124562,ONGOING,False,"我家狗狗「小丸」某天變成了一個五歲小女孩！ 
她擁有狗狗＋小孩子的無窮精力和好奇心，還是個麻煩製造機！
小丸～！妳又要跑去哪裡！！！
這裡記錄了小丸與鄰居之間吵吵鬧鬧、開開心心度過的每一天！"
5155,曾經是最終BOSS,ACTION,LuckS,WEDNESDAY,87,64270,9.57,2640690,124916,ONGOING,False,"《深淵之塔》的BOSS巴風特正在等待與自己勢均力敵的強悍獵人。
在反覆的打鬥中感到無聊時，他因為死去的獵人們留下的戰利品，
而開始對人間產生了興趣，在此同時，他一直盼望的強大獵人也出現在眼前，
看著他，巴風特又更加地被人類的存在所吸引。最終，巴風特自己也想成爲人類……"
5154,武林西部,MARTIAL_ARTS,"JUNG HANGIL,WEST,CUPNOODLE",MONDAY,63,11726,9.09,353846,20195,HIATUS,False,一場意外後發現自己轉生到了武功真實存在的世界！但在皇帝的鐵血統治之下，傳統武功日漸式微。來到這片充滿希望的西部大陸後，身為武俠迷的他是否能重振武林雄風呢？
5153,百帕戰神,ACTION,"buffering,gil seonggeun",WEDNESDAY,96,39059,9.36,1869472,53132,ONGOING,False,"被譽爲傳說的打架王朴韓俊。
已經沒有什麼可失去而感到挫折的他，將獲得鉅額資金。
以牙還牙，以眼還眼！
我承受多少，就奉還多少！
承受多少就加倍奉還的痛快復仇！
無法抑制的憤怒爆發了！"
5152,天下第一大師兄,MARTIAL_ARTS,"Bookmihon,YooN",TUESDAY,95,33845,9.1,2026680,87877,ONGOING,False,"被半強制捲入殘酷正邪大戰的大師兄「赫武相」，參加血戰至今已經7年了。然而戰爭結束後，仍遲遲不見其歸來，大家都以爲他戰死在了沙場上。
好不容易踏上故土的赫武相，看到的卻是被三流黑道逼迫而落魄的故鄉龍虎武館的模樣。
怒不可遏的大師兄赫武相拔起了劍，挺身面對向龍虎武館逼近的所有威脅。"
5151,暗櫃,THRILLER,"JOOBUM,JINO",SATURDAY,8,20396,9.76,1273865,68029,COMPLETED,True,潮溼的走廊，纏繞多層的蜘蛛網，走廊盡頭老舊地板下的祕密地下室，那裡有一個來歷不明的黑暗櫃子，打開時會發出令人不快的怪聲......一窺任誰都想隱藏的黑暗本性！你暗藏在這櫃子裡的祕密又是什麼呢？泰俊漫畫工作室 恐怖驚悚短篇集
5150,健身地下城,FANTASY,"dobe dobe,che zong",TUESDAY,61,19127,9.14,745262,39994,HIATUS,False,人類地表最強的健身巨巨劉韓率，在硬舉過程中昏迷不醒，醒來後竟發現自己落入了異世界！而眼前出現的資訊⋯⋯居然是怪物的蛋白質含量？韓率決定用健身來顛覆這個世界！
5149,小說家J,THRILLER,吳城垈,"MONDAY,THURSDAY,SATURDAY",7,12715,9.09,425808,30281,COMPLETED,True,《奇奇怪怪》吳城垈作家經典之作！如果死後靈魂可以置入到某個裝置上？以性命換取死後的人生，在這僅存痛苦與黑暗的世界、絕望的盡頭，小說家J 展開了孤獨的抗爭...
5148,純情反派,ROMANCE,seyoon,THURSDAY,98,80359,9.89,3801264,316777,ONGOING,False,在一場意外中，對超能特殊警察韓道靈一見鐘情的朴路紗，本以為自己只是個凡人，卻在某天突然發覺自己的超能力！而擁有過人超能力的她，選擇成為最強反派、並一步步接近深受眾人愛戴的萬人迷韓道靈，在正反兩極作用下，一部浪漫愛情喜劇即將展開……
5147,冬日庭院的哈布爾,WESTERN_PALACE,"Minato,Raret,dancheong",SUNDAY,77,39874,9.67,1278679,80583,ONGOING,False,"因爭奪王位失利，只能被迫接受策略婚姻遠嫁他方的卡諾拉，卻對自己的未婚夫一見鐘情！

即將嫁去特里波王國的卡諾拉，卻被那裡的人們視為外人，他們不僅蔑視她，還提出必須通過三項考驗才能結婚。
甚至連未婚夫對她的態度也極盡冷漠⋯⋯

但本公主怎麼可能就此打退堂鼓呢？我可是連孫子、孫女名字都取好了呢！

不過是個考驗而已，就快點過關斬將搞定它吧！"
5146,純粹同居生活,ROMANCE,"性恩,Flada",WEDNESDAY,88,47524,9.13,2137462,92677,ONGOING,False,"從早到晚都臉紅心跳，不管在家還是在公司都要卿卿我我～

哥哥那個可怕的摯友，在成了我的房東之後，居然又變成我的直屬上司！

光是同居就夠讓人緊張了，可是這個男人...為什麼對我這麼好？

社會新鮮人「吳邵晴」，以及愛上朋友妹妹的男人「車江宇」，兩人吵吵鬧鬧的同居生活即將展開。"
5145,我不是那種人才,FANTASY,"Emong,Meona,Denphy",SATURDAY,75,93909,9.88,4155734,224697,HIATUS,False,我是德溫·哈爾特，無比虛弱、只要一有壓力就會吐血的我，卻在因緣際會下被誤認為強者，同時成為帝國裡令人畏懼的哈勒特榮譽伯爵，也是魔界中最受魔王信任的零軍團長⋯啊?!我嗎？我不是那種人才啊?!
5144,賽琳娜,WESTERN_PALACE,Ina,FRIDAY,88,125791,9.41,5412235,280752,HIATUS,False,"「妳絕對不可能成為塞雷尼堤的主人。」

賽琳娜是塞雷尼堤家族唯一的繼承人，為了拯救岌岌可危的家族，她的奶奶讓她跟她在王國裡最恨的男人結婚。

這件事讓賽琳娜崩潰了，此時能夠安慰她的人只有她寵愛的男妾弗里德里克。

在塞雷尼堤如此美麗又燦爛的夏季裡，三人愛恨交織的故事就此展開。"
5143,死神,MARTIAL_ARTS,"林載元,雪峰",WEDNESDAY,86,13268,9.36,571854,29113,ONGOING,False,"少年鍾離秋殺死了煞天門的武士——黃靖。
為了迴避煞天門的追殺，鍾離秋委身給殺魂府的殺手——赤指印煞，並捲入了被稱為十忘的巨大漩渦裡。
為了脫離十忘的陰影，鍾離秋只能讓自己成為傳說中的死武靈。

成為死武靈的鍾離秋，能在令人窒息的武林正派規律中找到自由嗎？"
5142,北部大公竟然是幕後黑手,WESTERN_PALACE,"Marucomics,Hae Seoram",TUESDAY,93,24607,9.0,637283,30208,ONGOING,False,因為一場車禍意外，多景醒來後竟然穿越進入自己正在追更的人氣小說裡面! 雖然很不知所措，但卻在小說的世界裡感受到了從未體會過的「自由」!可是怎麼偏偏是剛剛被寫死的角色…多景要如何在小說裡面的世界繼續活下去呢?
5141,藥效新仙,FANTASY,"BEN,Hanjip,ARO",WEDNESDAY,95,39028,8.65,2100421,99020,ONGOING,False,"忽然敞開的天門使怪物入侵大地、仙人插手俗事！
同一時間，比別人更容易吸收「藥效」的韓律⋯⋯他的能力突然間覺醒了！
咖啡？能量飲料？全部拿過來！現在這些對我都有「藥效」！"
5140,分身狩獵,FANTASY,"Mr.Cha,opal,mongseek",FRIDAY,94,35222,9.73,2014578,98633,ONGOING,False,"工作，讀書，吃飯。
『爲什麼人一次只能做一件事呢？』
尚宇一直希望自己有兩個身體……結果身體就變成了兩個？！"
5139,魔法師迎接死亡的方法,FANTASY,"Ju Eunseol,Park JEFF",THURSDAY,95,20624,9.42,805412,57010,ONGOING,False,"「現在我想結束這一切了。」
大魔法師安緹由於受到詛咒，必須殺死邪惡的龍才能死去，為此已經活了300多年。這一次好不容易打敗了惡龍，迎來永遠的安息，睜眼後卻發現自己來到的不是死後世界，而是金碧輝煌的貴族宅邸。而且自己的靈魂還進到了對魔法的瞭解僅限於魔幻愛情小說的貴族千金大小姐身上⋯⋯"
